topic_1,topic_2,mean_topic_1,mean_topic_2,mean_difference,u_statistic,p_value,p_value_adjusted,significant,cohens_d,effect_size
"Education: Teachers, Schools & Kids",Toronto Politics (Rob Ford / Mayor Drama),1.1910112359550562,1.5151515151515151,-0.32414027919645894,1113.5,0.004684740663951647,1.0,False,-0.5614608877726824,Medium
"Education: Teachers, Schools & Kids","Racism, Law & Policy Framing",1.1910112359550562,1.4,-0.2089887640449437,682.0,0.019719236402760472,1.0,False,-0.41952668535713705,Small
"Education: Teachers, Schools & Kids","Animals, Food, Meat Ethics & Environment",1.1910112359550562,1.3,-0.10898876404494384,2386.5,0.1156168041229806,1.0,False,-0.20801924182795184,Small
"Education: Teachers, Schools & Kids",Energy Tech (Solar/Wind/Nuclear/Power),1.1910112359550562,1.2121212121212122,-0.021109976166155953,1469.0,1.0,1.0,False,-0.04135505365693494,Negligible
"Education: Teachers, Schools & Kids","Citizenship, Dual Citizenship & Niqab Ceremony",1.1910112359550562,1.2608695652173914,-0.06985832926233515,923.5,0.28084708002079706,1.0,False,-0.14317485689399748,Negligible
"Education: Teachers, Schools & Kids","Canadian Culture, Language & Immigration Identity",1.1910112359550562,1.3214285714285714,-0.1304173354735152,1050.5,0.07088937101158399,1.0,False,-0.26496838729046,Small
"Education: Teachers, Schools & Kids",Marijuana/Drugs/Alcohol Legalization Debate,1.1910112359550562,1.1923076923076923,-0.0012964563526360884,1121.5,0.7164300343193659,1.0,False,-0.0027136932439627472,Negligible
Political Scandal & Corruption (Senate/PMO),Canadian Party Politics & Electoral Reform,1.2222222222222223,1.0769230769230769,0.14529914529914545,1048.0,0.16181503052845203,1.0,False,0.3328777140179494,Small
Political Scandal & Corruption (Senate/PMO),Debate About Terms / Argumentation Style,1.2222222222222223,1.3,-0.07777777777777772,2387.0,0.45202683612808114,1.0,False,-0.14709045166629373,Negligible
Political Scandal & Corruption (Senate/PMO),Israel–Palestine / Middle East Politics,1.2222222222222223,1.5185185185185186,-0.2962962962962963,1404.0,0.0010313027851250535,1.0,False,-0.5504692711499307,Medium
Political Scandal & Corruption (Senate/PMO),"Voting, Elections, Polls & Referendums",1.2222222222222223,1.1046511627906976,0.11757105943152468,3383.0,0.10188081078877206,1.0,False,0.2966584939713387,Small
Political Scandal & Corruption (Senate/PMO),"Healthcare System: Doctors, Hospitals & Patients",1.2222222222222223,1.196969696969697,0.025252525252525304,2411.0,0.8285007382212782,1.0,False,0.054795742371194854,Negligible
"Taxes, Pensions & Public Finances","Vaccines, Vaccination & Disease Risk",1.1466666666666667,1.3333333333333333,-0.18666666666666654,1345.0,0.02782655253075061,1.0,False,-0.43666049641263,Small
"Taxes, Pensions & Public Finances","Bullying, Civility & Editorial Disputes",1.1466666666666667,1.4375,-0.2908333333333333,1347.5,0.005465894788148735,1.0,False,-0.6622232813498095,Medium
"Taxes, Pensions & Public Finances",Political Ideology Spectrum & Media Bias,1.1466666666666667,1.3333333333333333,-0.18666666666666654,1980.0,0.040729896287044334,1.0,False,-0.4261034627551219,Small
"Taxes, Pensions & Public Finances",Columnist/Political Culture Commentary (Coyne etc.),1.1466666666666667,1.0555555555555556,0.09111111111111114,2166.5,0.3820162580038744,1.0,False,0.22061522112054752,Small
"Taxes, Pensions & Public Finances",Refugees & Immigration System,1.1466666666666667,1.1923076923076923,-0.04564102564102557,2833.5,0.6535174417654949,1.0,False,-0.10595984447573475,Negligible
"Taxes, Pensions & Public Finances",Evidence vs Truth Debate (Kingwell Thread),1.1466666666666667,1.04,0.10666666666666669,3052.0,0.20944398507099093,1.0,False,0.26195579538840186,Small
"Taxes, Pensions & Public Finances","Consumer Prices, Markets & Groceries",1.1466666666666667,1.1176470588235294,0.029019607843137285,2026.5,0.46898031498679105,1.0,False,0.06783326620669693,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,"Consumer Prices, Markets & Groceries",1.1923076923076923,1.1176470588235294,0.07466063348416285,248.0,0.27360785600127335,1.0,False,0.17113866362491448,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,Immigration Policy & Legal Process,1.1923076923076923,1.1176470588235294,0.07466063348416285,237.5,0.5343440302238917,1.0,False,0.19844997514025184,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,"War, Terrorism & Security (Syria/ISIS)",1.1923076923076923,1.2448979591836735,-0.05259026687598123,603.5,0.6124588892993488,1.0,False,-0.1241470377611393,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,Justin Trudeau & Canadian Federal Leadership,1.1923076923076923,1.103448275862069,0.08885941644562334,410.5,0.36235854543607593,1.0,False,0.24939895728968642,Small
Marijuana/Drugs/Alcohol Legalization Debate,Toronto Politics (Rob Ford / Mayor Drama),1.1923076923076923,1.5151515151515151,-0.32284382284382285,335.0,0.0761994512800766,1.0,False,-0.5163731866807666,Medium
Marijuana/Drugs/Alcohol Legalization Debate,"Gender, Feminism & Relationships",1.1923076923076923,1.4464285714285714,-0.2541208791208791,553.5,0.03689371466495877,1.0,False,-0.5098022647854376,Medium
Marijuana/Drugs/Alcohol Legalization Debate,"Racism, Law & Policy Framing",1.1923076923076923,1.4,-0.20769230769230762,206.0,0.12858476106121555,1.0,False,-0.4634025421244459,Small
Marijuana/Drugs/Alcohol Legalization Debate,"Animals, Food, Meat Ethics & Environment",1.1923076923076923,1.3,-0.10769230769230775,719.5,0.44916401889944313,1.0,False,-0.20744399687711218,Small
Marijuana/Drugs/Alcohol Legalization Debate,Energy Tech (Solar/Wind/Nuclear/Power),1.1923076923076923,1.2121212121212122,-0.019813519813519864,441.5,0.7786216679375598,1.0,False,-0.04063231063551661,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,"Citizenship, Dual Citizenship & Niqab Ceremony",1.1923076923076923,1.2608695652173914,-0.06856187290969906,278.5,0.5793761715980876,1.0,False,-0.16147553850543653,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,"Canadian Culture, Language & Immigration Identity",1.1923076923076923,1.3214285714285714,-0.1291208791208791,317.0,0.2889721432274821,1.0,False,-0.292320440265986,Small
"Education: Teachers, Schools & Kids","Vaccines, Vaccination & Disease Risk",1.1910112359550562,1.3333333333333333,-0.14232209737827706,555.0,0.12228165200664726,1.0,False,-0.286982543386787,Small
"Education: Teachers, Schools & Kids","Bullying, Civility & Editorial Disputes",1.1910112359550562,1.4375,-0.2464887640449438,556.5,0.042757661993007276,1.0,False,-0.4753919666045286,Small
"Canadian Culture, Language & Immigration Identity",Justin Trudeau & Canadian Federal Leadership,1.3214285714285714,1.103448275862069,0.21798029556650245,494.5,0.04670271766151985,1.0,False,0.545049908943687,Medium
"Canadian Culture, Language & Immigration Identity",Toronto Politics (Rob Ford / Mayor Drama),1.3214285714285714,1.5151515151515151,-0.19372294372294374,415.0,0.4240061534478403,1.0,False,-0.30155146543937794,Small
"Canadian Culture, Language & Immigration Identity","Gender, Feminism & Relationships",1.3214285714285714,1.4464285714285714,-0.125,695.5,0.3254212647066508,1.0,False,-0.24162118573555824,Small
"Canadian Culture, Language & Immigration Identity","Racism, Law & Policy Framing",1.3214285714285714,1.4,-0.07857142857142851,258.0,0.5873723067054823,1.0,False,-0.16135709433033538,Negligible
"Canadian Culture, Language & Immigration Identity","Animals, Food, Meat Ethics & Environment",1.3214285714285714,1.3,0.021428571428571352,881.5,0.6389401573467284,1.0,False,0.039978931386123226,Negligible
"Canadian Culture, Language & Immigration Identity",Energy Tech (Solar/Wind/Nuclear/Power),1.3214285714285714,1.2121212121212122,0.10930735930735924,531.5,0.17219088958882278,1.0,False,0.21242371504873434,Small
"Canadian Culture, Language & Immigration Identity","Citizenship, Dual Citizenship & Niqab Ceremony",1.3214285714285714,1.2608695652173914,0.060559006211180044,341.5,0.6486436360719643,1.0,False,0.13056200447020486,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,"Vaccines, Vaccination & Disease Risk",1.1923076923076923,1.3333333333333333,-0.14102564102564097,167.5,0.3259894357652826,1.0,False,-0.3243723035407735,Small
Marijuana/Drugs/Alcohol Legalization Debate,Fascism/Nazism/Confederate Symbols,1.1923076923076923,1.5625,-0.3701923076923077,283.0,0.01364005936979184,1.0,False,-0.694446949152402,Medium
Marijuana/Drugs/Alcohol Legalization Debate,"Bullying, Civility & Editorial Disputes",1.1923076923076923,1.4375,-0.2451923076923077,167.5,0.17545996492203608,1.0,False,-0.490975084732024,Small
Marijuana/Drugs/Alcohol Legalization Debate,US Politics (Trump/Clinton/Obama),1.1923076923076923,1.5666666666666667,-0.37435897435897436,574.5,0.02276528002533822,1.0,False,-0.5658098157635871,Medium
Marijuana/Drugs/Alcohol Legalization Debate,Political Ideology Spectrum & Media Bias,1.1923076923076923,1.3333333333333333,-0.14102564102564097,245.0,0.4237875252229587,1.0,False,-0.2891401506463589,Small
Marijuana/Drugs/Alcohol Legalization Debate,Columnist/Political Culture Commentary (Coyne etc.),1.1923076923076923,1.0555555555555556,0.1367521367521367,266.0,0.2059821182637258,1.0,False,0.3970246024958975,Small
Marijuana/Drugs/Alcohol Legalization Debate,Refugees & Immigration System,1.1923076923076923,1.1923076923076923,0.0,348.5,0.780438732271807,1.0,False,0.0,Negligible
Marijuana/Drugs/Alcohol Legalization Debate,Evidence vs Truth Debate (Kingwell Thread),1.1923076923076923,1.04,0.15230769230769226,374.5,0.09809887413413608,1.0,False,0.47687186544126836,Small
"Citizenship, Dual Citizenship & Niqab Ceremony","Gender, Feminism & Relationships",1.2608695652173914,1.4464285714285714,-0.18555900621118004,533.0,0.15759823741472911,1.0,False,-0.361623751821809,Small
"Citizenship, Dual Citizenship & Niqab Ceremony","Racism, Law & Policy Framing",1.2608695652173914,1.4,-0.13913043478260856,198.0,0.3447794572249949,1.0,False,-0.29315731303494263,Small
"Citizenship, Dual Citizenship & Niqab Ceremony","Animals, Food, Meat Ethics & Environment",1.2608695652173914,1.3,-0.03913043478260869,683.0,0.931208210400467,1.0,False,-0.07337787387097292,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony",Energy Tech (Solar/Wind/Nuclear/Power),1.2608695652173914,1.2121212121212122,0.0487483530961792,415.0,0.3987042514719693,1.0,False,0.0959115146991524,Negligible
"Canadian Culture, Language & Immigration Identity","Vaccines, Vaccination & Disease Risk",1.3214285714285714,1.3333333333333333,-0.011904761904761862,207.5,0.9499444935219997,1.0,False,-0.024809367462016545,Negligible
"Canadian Culture, Language & Immigration Identity",Fascism/Nazism/Confederate Symbols,1.3214285714285714,1.5625,-0.2410714285714286,359.0,0.1287816402765875,1.0,False,-0.4329512685795896,Small
"Canadian Culture, Language & Immigration Identity","Bullying, Civility & Editorial Disputes",1.3214285714285714,1.4375,-0.1160714285714286,207.5,0.6363919264947333,1.0,False,-0.21674695818940298,Small
"Canadian Culture, Language & Immigration Identity",US Politics (Trump/Clinton/Obama),1.3214285714285714,1.5666666666666667,-0.24523809523809526,714.5,0.195720703326544,1.0,False,-0.36491766479476556,Small
"Canadian Culture, Language & Immigration Identity",Insults / Ad Hominem Flame Replies,1.3214285714285714,2.066666666666667,-0.7452380952380955,105.5,0.0029655396861681988,1.0,False,-1.1559687989801113,Large
"Canadian Culture, Language & Immigration Identity",Political Ideology Spectrum & Media Bias,1.3214285714285714,1.3333333333333333,-0.011904761904761862,300.0,0.8897765376601143,1.0,False,-0.022835442146127552,Negligible
"Canadian Culture, Language & Immigration Identity",Columnist/Political Culture Commentary (Coyne etc.),1.3214285714285714,1.0555555555555556,0.2658730158730158,319.0,0.036210736188361514,1.0,False,0.6641362056950771,Medium
"Canadian Culture, Language & Immigration Identity",Refugees & Immigration System,1.3214285714285714,1.1923076923076923,0.1291208791208791,420.5,0.19174718195826512,1.0,False,0.2671705475230998,Small
"Canadian Culture, Language & Immigration Identity",Evidence vs Truth Debate (Kingwell Thread),1.3214285714285714,1.04,0.28142857142857136,448.5,0.009990155515768555,1.0,False,0.7560166131065361,Medium
"Canadian Culture, Language & Immigration Identity","Consumer Prices, Markets & Groceries",1.3214285714285714,1.1176470588235294,0.20378151260504196,296.0,0.06237990661767798,1.0,False,0.42530428976993373,Small
"Canadian Culture, Language & Immigration Identity",Immigration Policy & Legal Process,1.3214285714285714,1.1176470588235294,0.20378151260504196,286.5,0.1312374732284482,1.0,False,0.4762781292886041,Small
"Canadian Culture, Language & Immigration Identity","War, Terrorism & Security (Syria/ISIS)",1.3214285714285714,1.2448979591836735,0.07653061224489788,738.5,0.47536826624966666,1.0,False,0.1701752512472666,Negligible
Energy Tech (Solar/Wind/Nuclear/Power),"Racism, Law & Policy Framing",1.2121212121212122,1.4,-0.18787878787878776,256.0,0.07184031347927662,1.0,False,-0.35462133722902894,Small
Energy Tech (Solar/Wind/Nuclear/Power),"Animals, Food, Meat Ethics & Environment",1.2121212121212122,1.3,-0.08787878787878789,888.5,0.2647309778562902,1.0,False,-0.15810097202163,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony","Vaccines, Vaccination & Disease Risk",1.2608695652173914,1.3333333333333333,-0.0724637681159419,160.0,0.6483450595075204,1.0,False,-0.15599630605120826,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony",Fascism/Nazism/Confederate Symbols,1.2608695652173914,1.5625,-0.30163043478260865,274.0,0.06295542374475765,1.0,False,-0.5437371527437894,Medium
"Citizenship, Dual Citizenship & Niqab Ceremony","Bullying, Civility & Editorial Disputes",1.2608695652173914,1.4375,-0.17663043478260865,160.0,0.4038799307582531,1.0,False,-0.33360244838552483,Small
"Citizenship, Dual Citizenship & Niqab Ceremony",US Politics (Trump/Clinton/Obama),1.2608695652173914,1.5666666666666667,-0.3057971014492753,550.0,0.09904688859731445,1.0,False,-0.45143019068932705,Small
"Citizenship, Dual Citizenship & Niqab Ceremony",Insults / Ad Hominem Flame Replies,1.2608695652173914,2.066666666666667,-0.8057971014492755,79.0,0.0017941221414342445,1.0,False,-1.233294052287852,Large
"Citizenship, Dual Citizenship & Niqab Ceremony",Political Ideology Spectrum & Media Bias,1.2608695652173914,1.3333333333333333,-0.0724637681159419,232.5,0.7965286471498387,1.0,False,-0.14094696197232084,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony",Columnist/Political Culture Commentary (Coyne etc.),1.2608695652173914,1.0555555555555556,0.20531400966183577,249.5,0.09055665283540634,1.0,False,0.5528291695614477,Medium
"Citizenship, Dual Citizenship & Niqab Ceremony",Refugees & Immigration System,1.2608695652173914,1.1923076923076923,0.06856187290969906,328.0,0.41460528463181257,1.0,False,0.1452415877371112,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony",Evidence vs Truth Debate (Kingwell Thread),1.2608695652173914,1.04,0.22086956521739132,351.0,0.03347011450479706,1.0,False,0.6449526294711625,Medium
"Citizenship, Dual Citizenship & Niqab Ceremony","Consumer Prices, Markets & Groceries",1.2608695652173914,1.1176470588235294,0.14322250639386191,232.0,0.1355039404396321,1.0,False,0.30832567262744437,Small
"Citizenship, Dual Citizenship & Niqab Ceremony",Immigration Policy & Legal Process,1.2608695652173914,1.1176470588235294,0.14322250639386191,223.5,0.2776374156780351,1.0,False,0.3545889020280755,Small
"Citizenship, Dual Citizenship & Niqab Ceremony","War, Terrorism & Security (Syria/ISIS)",1.2608695652173914,1.2448979591836735,0.015971606033717833,572.5,0.8911398450751842,1.0,False,0.03637432644180464,Negligible
"Citizenship, Dual Citizenship & Niqab Ceremony",Justin Trudeau & Canadian Federal Leadership,1.2608695652173914,1.103448275862069,0.1574212893553224,386.0,0.1437848877704466,1.0,False,0.4170356369148247,Small
"Citizenship, Dual Citizenship & Niqab Ceremony",Toronto Politics (Rob Ford / Mayor Drama),1.2608695652173914,1.5151515151515151,-0.2542819499341238,320.0,0.2362968386445925,1.0,False,-0.3923897301634625,Small
